model,horizon,item_id,n,mae,rmse,mase,rmsse,mean_actual,bias,worst_abs_error
Chronos2-COV-XL,6,BE_BLOCK_RO,142,0.006048882821915856,0.0104792364573932,0.45839625806752266,0.1685043254340888,0.009788732394366197,0.0016023842313549893,0.03957183070480824
Chronos2-COV-XL,6,CRICKET_GROUND_OHT,142,0.013675907945496517,0.05308308498341952,0.24221472287986,0.41325588813838704,0.013380281690140848,0.012444043535949061,0.558809538781643
Chronos2-COV-XL,6,F_BLOCK,142,0.2909310695067258,0.617578881985952,0.4989031188912119,0.5114751467582256,0.6871126760563381,0.14652789714470715,4.759930429458618
Chronos2-COV-XL,6,GJBC_BLOCK_1_A1_BOYS,142,0.06123474285006523,0.08864087592281848,0.4609918667396563,0.4134048272822459,0.15492957746478872,0.012620258236854849,0.4139812064170837
Chronos2-COV-XL,6,GJBC_BLOCK_1_A2_GIRLS,142,0.052203067979762256,0.07839632120844847,0.38342951864924835,0.3662710345764108,0.15971830985915494,0.011883178019607572,0.4328649061918258
Chronos2-COV-XL,6,GJBC_BLOCK_1_A3,142,0.08623241602744856,0.12135728403190399,0.5117953413580353,0.4422398627928482,0.18105633802816903,0.022766096379975197,0.5657133811712265
Chronos2-COV-XL,6,GJBC_BLOCK_1_A4_RO,142,0.006088249598815054,0.03660673878070364,0.10209099593163738,0.18452652855506554,0.0060563380281690145,0.00596316094568465,0.42997855245601385
Chronos2-COV-XL,6,GJBC_BLOCK_2_A1,142,0.11477378090082761,0.19859626771309552,0.5509929213726683,0.5618612403738189,0.42133802816901406,0.01963474277459399,0.8994358444213868
Chronos2-COV-XL,6,GJBC_LAW_BLOCK_3_A4_BOYS,142,0.5694727990325068,0.9167286670773238,0.6880121595863387,0.5723668964356365,1.1424647887323942,0.065974844878828,3.9615564632415774
Chronos2-COV-XL,6,GJBC_LAW_BLOCK_3__A1,139,0.2696573922188162,0.9468177102534762,1.1030563459858242,0.8674801590678147,0.5150359712230216,0.1251038244045038,6.65436616897583
Chronos2-COV-XL,6,GJBC_LAW_BLOCK_3__A2,142,0.19054007493274314,0.40101500423244973,0.446970014276515,0.21957014876742936,0.3630985915492958,-0.018394990303147,2.1269093775749206
Chronos2-COV-XL,6,GJBC_LAW_BLOCK_3__A3_GIRLS,142,0.1424665335408399,0.19924120414990207,0.5587618049605054,0.4403641201907959,0.3047887323943662,-0.04312406302757665,0.6416453123092651
Chronos2-COV-XL,6,G_BLOCK,142,0.34187420347207037,0.5315866907348997,0.6769912741048335,0.46426974397751913,0.9742957746478871,-0.09640727995986668,2.579193744659424
Chronos2-COV-XL,6,I&H_BLOCK,142,0.4292644394031713,1.5980755967508375,1.130896086465413,1.485728301920704,0.43302816901408453,0.4156663555662397,12.209575163125992
Chronos2-COV-XL,6,INFORMATION_CENTRE,142,0.01438240149438801,0.05990208078442313,1.6629551867217907,0.998074645556054,0.014084507042253521,0.013593241795372794,0.47957293085753916
Chronos2-COV-XL,6,IT_BLOCK,142,0.0638526988076702,0.11819816757875709,1.0887967334424036,0.7293738905071412,0.09190140845070423,0.024391005007209074,0.5100346300005912
Chronos2-COV-XL,6,ME_WORKSHOP_BLOCK,142,0.025575459637272528,0.037230557544644105,0.1544086673600387,0.05039644774105794,0.03492957746478873,0.009165098595787104,0.1748363834619522
Chronos2-COV-XL,6,MM_BLOCK,142,0.25775768285066314,0.410817551148736,0.5829028723379701,0.5289312149877584,1.0646478873239438,-0.11457199199098936,1.6719108819961548
Chronos2-COV-XL,6,MRD_BLOCK,142,0.6307027958480406,1.2313698555383628,0.523728268219586,0.428896483911134,1.3928873239436619,0.3382552033746747,5.656403381824493
Chronos2-COV-XL,6,NBX,142,0.3472264753764783,0.5844000984013707,0.8184888273423414,0.5683800754259278,0.7847887323943662,0.08897241825788792,2.9528427791595457
Chronos2-COV-XL,6,NEW_BLOCK,142,0.03367449246661765,0.06100226880315102,0.48725149683274005,0.45863323718266114,0.17204225352112676,0.0029103121623186984,0.3445094037055969
Chronos2-COV-XL,6,NEW_BLOCK_RO,142,0.00035997395931651265,0.0016607111555185373,0.17813152992978362,0.049901267373613216,0.00028169014084507044,0.0001962660246817264,0.009933954619336874
Chronos2-COV-XL,6,TECH_PARK,142,0.14233605362579857,0.23489628837913484,0.415365618793572,0.235590341718603,0.3949295774647887,-0.011655019399985457,1.14205997467041
Chronos2-COV-XL,12,BE_BLOCK_OHT,286,0.6743266795898651,1.08936062174616,0.7111410419902704,0.6818931627527581,1.8353846153846152,0.16720055506779596,5.621921825408935
Chronos2-COV-XL,12,BE_BLOCK_RO,286,0.007086822213018899,0.01218554156925296,0.5374883095916312,0.19616719794366347,0.010944055944055946,0.001557746655014637,0.04987860627472401
Chronos2-COV-XL,12,CRICKET_GROUND_OHT,286,0.011144965831450858,0.04396935757434076,0.1974990643659606,0.3424680482438712,0.010769230769230769,0.009843396201755826,0.5588503642380238
Chronos2-COV-XL,12,F_BLOCK,286,0.3383989944116219,0.6833892724630584,0.580683999215769,0.5670937633636015,0.6956993006993007,0.14773675466334069,4.763535914421081
Chronos2-COV-XL,12,GJBC_BLOCK_1_A1_BOYS,286,0.0720589783433434,0.11388763554124263,0.5425108985259427,0.5316686742453391,0.1651048951048951,0.021697086266704375,0.9442921733856202
Chronos2-COV-XL,12,GJBC_BLOCK_1_A2_GIRLS,286,0.0692850827816483,0.1264951810857339,0.5091029020202615,0.5922015985949037,0.1715034965034965,0.026080982001511363,1.0267754423618316
Chronos2-COV-XL,12,GJBC_BLOCK_1_A3,286,0.09655601398198754,0.1521865016105233,0.573066018228513,0.555175291925975,0.19671328671328672,0.03514008214319503,1.2297089028358459
Chronos2-COV-XL,12,GJBC_BLOCK_1_A4_RO,286,0.004851348969012408,0.026205417287452397,0.08139199121673336,0.13210460223917764,0.004825174825174826,0.0047407580190989475,0.42998007365502416
Chronos2-COV-XL,12,GJBC_BLOCK_2_A1,286,0.11146811834998896,0.2010161885379006,0.5352672604793746,0.5686602585773484,0.40248251748251745,-0.0036652263728055075,0.9492172002792358
Chronos2-COV-XL,12,GJBC_LAW_BLOCK_3_A4_BOYS,286,0.551937178565072,0.9208814313617996,0.6666694840442058,0.5751127702628351,1.1934965034965035,0.12073136197937118,4.412437410354614
Chronos2-COV-XL,12,GJBC_LAW_BLOCK_3__A1,283,0.3497917708407022,1.331210392478197,1.4242148517114794,1.2156468345531313,0.6009540636042403,0.20182161830760564,14.574343638420105
Chronos2-COV-XL,12,GJBC_LAW_BLOCK_3__A2,286,0.17401729980548777,0.32500106426035097,0.4082289394999362,0.17799987234138237,0.42363636363636364,-0.004002073519713395,2.1164268684387206
Chronos2-COV-XL,12,GJBC_LAW_BLOCK_3__A3_GIRLS,286,0.1460713200510799,0.1993600598877065,0.5731432299886109,0.44107337451862993,0.3105594405594405,-0.041221729187698626,0.644985556602478
Chronos2-COV-XL,12,G_BLOCK,286,0.37591287097730836,0.6715401018336532,0.7446675542300981,0.5872259991102032,0.9605244755244755,-0.10835258582255224,7.0132495784759525
Chronos2-COV-XL,12,I&H_BLOCK,286,0.305994755473587,1.3142830870111177,0.8090421510363514,1.2370272086057856,0.3064685314685314,0.29159712877932126,12.189805062413216
Chronos2-COV-XL,12,INFORMATION_CENTRE,286,0.016790318254094858,0.06734491071734247,1.9166391353711807,1.1202646347821772,0.01646853146853147,0.015990313471561962,0.4795626425370574
Chronos2-COV-XL,12,IT_BLOCK,286,0.05825191909955305,0.10933206200222273,0.9944626137161373,0.6753351851988028,0.08947552447552448,0.021540907524734528,0.5093640255928039
Chronos2-COV-XL,12,ME_WORKSHOP_BLOCK,286,0.02537474242748914,0.0450834623988216,0.15322622021318663,0.06074894328558215,0.035419580419580425,0.010982199399829747,0.4735520440340042
Chronos2-COV-XL,12,MM_BLOCK,286,0.23675346759649424,0.377893068057493,0.5353114676052586,0.48633957624497065,1.1268881118881118,-0.05438986052999963,1.767755150794983
Chronos2-COV-XL,12,MRD_BLOCK,286,0.6861826418746602,1.2562727361250245,0.5701087731725965,0.4377247064662859,1.3086013986013987,0.2536720014868917,5.651522417068481
Chronos2-COV-XL,12,NBX,286,0.3375271987164771,0.614976620529275,0.7968035113922954,0.6024670009303645,0.786923076923077,0.09359693401343339,4.393296043872834
Chronos2-COV-XL,12,NEW_BLOCK,286,0.03458459470134515,0.06379211879684701,0.5006114954532208,0.4797385275720339,0.1729020979020979,0.0034303417833118173,0.353237509727478
Chronos2-COV-XL,12,NEW_BLOCK_RO,286,0.0005178573501289829,0.002107099198789039,0.2581035549652192,0.0636998169412344,0.00045454545454545455,0.00037975549505749994,0.009942459573503584
Chronos2-COV-XL,12,TECH_PARK,286,0.1558131087534911,0.27130249751166813,0.4547024819773983,0.2727310131522652,0.3816083916083916,-0.02199468584744246,1.146146945953369
Chronos2-COV-XL,24,BE_BLOCK_OHT,564,0.7132452180115043,1.2239607484062482,0.7523060136624594,0.7663608213694443,1.9401241134751774,0.3086343119837714,6.860858545303344
Chronos2-COV-XL,24,BE_BLOCK_RO,564,0.00783223675167624,0.01438516379039847,0.5930019672433475,0.23037746941789283,0.01148936170212766,0.0032658083488543836,0.0971061709523201
Chronos2-COV-XL,24,CRICKET_GROUND_OHT,564,0.008782792392233056,0.03445898991678581,0.155681257850908,0.26834921713213106,0.008421985815602837,0.007612703881616182,0.5589753477275372
Chronos2-COV-XL,24,F_BLOCK,564,0.364112695210369,0.8230988957280688,0.6246019140862645,0.6833126206603665,0.709822695035461,0.17548134473198695,11.21693265914917
Chronos2-COV-XL,24,GJBC_BLOCK_1_A1_BOYS,564,0.07752087333523636,0.11419643912483492,0.5833916051928555,0.5324439236890779,0.15852836879432625,0.013625824579321748,0.9450963592529298
Chronos2-COV-XL,24,GJBC_BLOCK_1_A2_GIRLS,564,0.07401619006555976,0.11857311506920372,0.5436104642235032,0.5542925604706519,0.1647340425531915,0.02143496663963541,1.0278365540504455
Chronos2-COV-XL,24,GJBC_BLOCK_1_A3,564,0.09825621023298578,0.14552321910694788,0.5828785150181599,0.5302279624724954,0.1895390070921986,0.02462907304841999,1.22930379986763
Chronos2-COV-XL,24,GJBC_BLOCK_1_A4_RO,564,0.004030817366231576,0.019084672159654766,0.06759273769938817,0.09620715168061386,0.0040070921985815595,0.003920959448260221,0.4299848479637876
Chronos2-COV-XL,24,GJBC_BLOCK_2_A1,564,0.11824038073526208,0.20894533708637816,0.5674834324340435,0.5908493477231154,0.4049468085106383,0.0038811524011564636,1.177337155342102
Chronos2-COV-XL,24,GJBC_LAW_BLOCK_3_A4_BOYS,564,0.5843954079286426,0.9702262632593817,0.7057280740394479,0.6057138156176236,1.280709219858156,0.1774449928770674,5.353580002784729
Chronos2-COV-XL,24,GJBC_LAW_BLOCK_3__A1,561,0.37182889631831495,1.4207139312853139,1.506759081618848,1.2900528205473718,0.6260071301247772,0.22715617297061202,14.593414800167084
Chronos2-COV-XL,24,GJBC_LAW_BLOCK_3__A2,564,0.17500351969654682,0.33635681178051413,0.4098476523295437,0.18362810528249665,0.4324468085106383,-0.03442041265203598,2.7038819789886475
Chronos2-COV-XL,24,GJBC_LAW_BLOCK_3__A3_GIRLS,564,0.14837360788427348,0.20550975580606845,0.5817676057422121,0.4538555145410084,0.3408333333333334,-0.032741437732962,1.1233855366706849
Chronos2-COV-XL,24,G_BLOCK,564,0.3485379506552473,0.7671694528836771,0.6907792011292637,0.6728314998312905,1.0315248226950353,-0.048960336400262,12.527405200004578
Chronos2-COV-XL,24,I&H_BLOCK,564,0.3143759712185843,1.4859185324512043,0.833386074454008,1.41468611635949,0.3141134751773049,0.3015468241380038,19.72695597052574
Chronos2-COV-XL,24,INFORMATION_CENTRE,564,0.017618297121606452,0.07091784130459228,2.05431485414511,1.1891676174945653,0.017304964539007095,0.016722526027662485,0.5891355957463383
Chronos2-COV-XL,24,IT_BLOCK,564,0.06329048471604572,0.12880617745407769,1.0836260561279019,0.7974076100933943,0.09443262411347518,0.029750320862661654,1.0605366840958594
Chronos2-COV-XL,24,ME_WORKSHOP_BLOCK,564,0.026582892806341886,0.0501409192669663,0.1603982900633922,0.0676772637249554,0.037429078014184394,0.013707468029613616,0.5594504353404045
Chronos2-COV-XL,24,MM_BLOCK,564,0.23742966966003393,0.3697840515889931,0.5367655169001165,0.4757593771764771,1.1443617021276598,-0.03859864801802534,1.7578363418579102
Chronos2-COV-XL,24,MRD_BLOCK,564,0.7341628942295169,1.2966511460471866,0.6099429811246051,0.45126180063910537,1.388758865248227,0.32754625106956947,10.603290457725524
Chronos2-COV-XL,24,NBX,561,0.35149108437505844,0.8827588041156683,0.829893870198353,0.8683982593593287,0.8031729055258466,0.1137040149379329,15.800305235385895
Chronos2-COV-XL,24,NEW_BLOCK,564,0.035904352409197086,0.06500101732129886,0.519352076643129,0.4881709665364112,0.17489361702127657,0.006971176844750737,0.36204914331436155
Chronos2-COV-XL,24,NEW_BLOCK_RO,564,0.0004355678779522208,0.001953031620466103,0.2169016843862021,0.05901961680201381,0.0003900709219858156,0.0003353329702009652,0.009959451495669782
Chronos2-COV-XL,24,TECH_PARK,564,0.17497187835527653,0.333131152376547,0.5102870743365587,0.3333826725620822,0.40037234042553194,-0.00042723436727591354,3.8072735404968263
Chronos2-COV-XL,48,BE_BLOCK_OHT,1139,0.7296920766926733,1.230890213136885,0.7696843031232289,0.7706860844482718,1.935873573309921,0.3467274305776507,6.868753538131713
Chronos2-COV-XL,48,BE_BLOCK_RO,1139,0.007952447927117846,0.014714519341984707,0.6021163787273082,0.23561365247977,0.01141352063213345,0.0033364872582243715,0.10805609740316868
Chronos2-COV-XL,48,CRICKET_GROUND_OHT,1139,0.00905297132246556,0.03474716780528568,0.16055410594870242,0.270584899303535,0.008674275680421421,0.007828199169823379,0.5590905448794365
Chronos2-COV-XL,48,F_BLOCK,1139,0.3709749484794824,0.8366847141114171,0.6363683865891571,0.6945596287916506,0.716865671641791,0.1915907201042711,11.386319582462312
Chronos2-COV-XL,48,GJBC_BLOCK_1_A1_BOYS,1139,0.0798917814306882,0.11570221299780768,0.601147136266935,0.5393203877022235,0.15848990342405617,0.013228405313182026,0.945177779197693
Chronos2-COV-XL,48,GJBC_BLOCK_1_A2_GIRLS,1139,0.07625286691015074,0.11983367116148994,0.5599609879636628,0.5600342480823055,0.16414398595259,0.021871352745735196,1.028056972026825
Chronos2-COV-XL,48,GJBC_BLOCK_1_A3,1139,0.10059613161986077,0.1470488132794663,0.596662715218052,0.5356297746813117,0.18919227392449517,0.023421172302631667,1.2305002737045287
Chronos2-COV-XL,48,GJBC_BLOCK_1_A4_RO,1139,0.004010107461948731,0.01900504008719451,0.06724051221574306,0.09576359558607857,0.00398595258999122,0.0038963182650588674,0.42998778046574443
Chronos2-COV-XL,48,GJBC_BLOCK_2_A1,1138,0.11792023506702987,0.21006750724338422,0.5659604680553372,0.5941002948921639,0.4074692442882249,0.00012390810230285623,1.1969477987289427
Chronos2-COV-XL,48,GJBC_LAW_BLOCK_3_A4_BOYS,1139,0.587991897664225,0.9747966648963959,0.7100550916036139,0.6085542399282725,1.2830465320456539,0.17530583122511303,5.349125986099243
Chronos2-COV-XL,48,GJBC_LAW_BLOCK_3__A1,1133,0.3829618788133757,1.4401018068216511,1.5532369279956038,1.3091692540069133,0.6342365401588703,0.24102120586443246,14.613330202102661
Chronos2-COV-XL,48,GJBC_LAW_BLOCK_3__A2,1139,0.17784174794790725,0.3421573457715554,0.41642417413690097,0.18670442331681872,0.4311676909569798,-0.04104079037407597,2.785668134689331
Chronos2-COV-XL,48,GJBC_LAW_BLOCK_3__A3_GIRLS,1139,0.1535356056454728,0.2098428350712619,0.601954910259802,0.4633381335066246,0.33749780509218613,-0.041540223752018435,1.1776686787605286
Chronos2-COV-XL,48,G_BLOCK,1139,0.3512643400287293,0.7650719290316547,0.6962185912869245,0.670866510368156,1.0233450395083408,-0.06969787972239258,12.533941922187806
Chronos2-COV-XL,48,I&H_BLOCK,1139,0.31316637011501636,1.5127402860757366,0.8299372274188607,1.438979946304102,0.3123090430201932,0.30002258872493937,19.726158102750777
Chronos2-COV-XL,48,INFORMATION_CENTRE,1139,0.017701699642286264,0.07045604195524735,2.0633311089773243,1.1810439451230736,0.017383669885864792,0.016730512996205014,0.5890973323583603
Chronos2-COV-XL,48,IT_BLOCK,1139,0.06302870563103036,0.12894501669209946,1.0796154460877059,0.7985067400854476,0.09395083406496928,0.030807104733779938,1.0663851141929626
Chronos2-COV-XL,48,ME_WORKSHOP_BLOCK,1139,0.025969783029763504,0.04773009012990558,0.15673616921270594,0.06447610622259055,0.036523266022827044,0.012498438200006578,0.5611507546901703
Chronos2-COV-XL,48,MM_BLOCK,1139,0.2435665769551907,0.3778295500171641,0.5505895952139632,0.4860503612209512,1.1396049165935032,-0.04353089892728168,1.7532405853271484
Chronos2-COV-XL,48,MRD_BLOCK,1139,0.7842680566220874,1.3483504327677875,0.6516625652725309,0.46927214320595756,1.4137137840210712,0.3553157377347704,10.540153284072876
Chronos2-COV-XL,48,NBX,1133,0.3417543868300984,0.8607419932628836,0.8070584950208755,0.8474996965837984,0.7871138570167696,0.09548723178423305,15.855870771408082
Chronos2-COV-XL,48,NEW_BLOCK,1139,0.03578940808616048,0.06498763861832528,0.5176679826259313,0.4880326903365157,0.17575065847234417,0.007816119091985934,0.3716575014591217
Chronos2-COV-XL,48,NEW_BLOCK_RO,1139,0.0004105433644121799,0.0019485179856850035,0.20442471126791498,0.058879984767145864,0.00038630377524143984,0.00035511826742702114,0.01
Chronos2-COV-XL,48,TECH_PARK,1139,0.17824172809209815,0.3366007580126062,0.5198391242304307,0.33687166588663875,0.4035557506584723,-0.0031834885307945,3.7856821155548097
Chronos2-COV-XL,72,BE_BLOCK_OHT,1715,0.7249199833397267,1.202767773651755,0.7646292954941697,0.7529167618740052,1.9161574344023324,0.34749446618522223,6.898261651992797
Chronos2-COV-XL,72,BE_BLOCK_RO,1715,0.00791580386816065,0.01443885262493809,0.5993554860383621,0.23136704811036873,0.01113119533527697,0.00360924038968698,0.10738372161984444
Chronos2-COV-XL,72,CRICKET_GROUND_OHT,1715,0.00952210304227932,0.0354407883409688,0.16907490084165294,0.2761075267742769,0.00917201166180758,0.008358051104118108,0.5591814121603966
Chronos2-COV-XL,72,F_BLOCK,1715,0.3748417821479608,0.842806369391088,0.6429562285257694,0.6995187770020976,0.7209271137026239,0.19797555641738734,11.359810178279877
Chronos2-COV-XL,72,GJBC_BLOCK_1_A1_BOYS,1715,0.08056090982384308,0.1166969047869531,0.6061474672056865,0.5439063751795931,0.158600583090379,0.01396631664506896,0.9640638238191606
Chronos2-COV-XL,72,GJBC_BLOCK_1_A2_GIRLS,1715,0.07733474141654745,0.12103588664499695,0.567881347609504,0.565581217638068,0.16416909620991255,0.023146650257680576,1.0387216734886169
Chronos2-COV-XL,72,GJBC_BLOCK_1_A3,1715,0.10191604244413599,0.1488243185000393,0.6044540485453891,0.5420349341913866,0.18946938775510205,0.02413049495480846,1.2422995942831039
Chronos2-COV-XL,72,GJBC_BLOCK_1_A4_RO,1715,0.004273665852639037,0.021637107802895062,0.07162252514225588,0.10891690189168941,0.0042507288629737615,0.004168059341923766,0.42998757301364093
Chronos2-COV-XL,72,GJBC_BLOCK_2_A1,1713,0.11882957352509084,0.2104360121417999,0.570288141160149,0.5951145445479374,0.405563339171045,0.0026000543177928164,1.188000783920288
Chronos2-COV-XL,72,GJBC_LAW_BLOCK_3_A4_BOYS,1715,0.5946220766559633,0.9820523050916361,0.7180648854257462,0.6130973668249547,1.2839475218658893,0.17767463010254128,5.344888095855713
Chronos2-COV-XL,72,GJBC_LAW_BLOCK_3__A1,1706,0.3812150108185351,1.4353504904048353,1.5462033994042181,1.305465926599804,0.6290328253223916,0.23600646423986069,14.608287708759308
Chronos2-COV-XL,72,GJBC_LAW_BLOCK_3__A2,1715,0.18379809041899078,0.3497788987196842,0.4303225738314625,0.19083289156607028,0.427399416909621,-0.04369818865940105,2.7694754600524902
Chronos2-COV-XL,72,GJBC_LAW_BLOCK_3__A3_GIRLS,1715,0.15705657554194116,0.2137081040808942,0.615697174412209,0.4718099758731425,0.3349037900874635,-0.047065791756696666,1.1789745569229126
Chronos2-COV-XL,72,G_BLOCK,1715,0.35880172471610866,0.769202757811178,0.7111258704946811,0.6742983493960907,1.0166763848396503,-0.07429078415600969,12.541067776679993
Chronos2-COV-XL,72,I&H_BLOCK,1715,0.29986237897574036,1.4761775297228625,0.7950572399346986,1.4083019865965996,0.29879883381924194,0.28789308252869816,19.729029228687285
Chronos2-COV-XL,72,INFORMATION_CENTRE,1715,0.017561738446593807,0.07011590553241683,2.045544669100307,1.1746817751941916,0.017247813411078717,0.016624726799243393,0.5892054076865315
Chronos2-COV-XL,72,IT_BLOCK,1715,0.06295923168370744,0.13004661934137562,1.0786794404895836,0.8054705829169198,0.09289795918367347,0.03124813207193297,1.0683230251073836
Chronos2-COV-XL,72,ME_WORKSHOP_BLOCK,1715,0.025752419645949633,0.04686712400191109,0.15541804608059798,0.06331481908346308,0.0361399416909621,0.012204913334231337,0.5650698345899582
Chronos2-COV-XL,72,MM_BLOCK,1715,0.24362052316776867,0.3767140303532783,0.5506925774857373,0.48461381410899906,1.136932944606414,-0.04446121921900758,1.7633321285247803
Chronos2-COV-XL,72,MRD_BLOCK,1715,0.8066453525568236,1.3636010524591982,0.6702706528839355,0.4747040253296439,1.4237551020408161,0.3822370062360958,10.550301094055175
Chronos2-COV-XL,72,NBX,1706,0.3340278255757805,0.8444698918167356,0.7888567458023267,0.8319501819742751,0.7730070339976554,0.080135586812376,15.858799862861634
Chronos2-COV-XL,72,NEW_BLOCK,1715,0.036020707746462634,0.06503566784230844,0.5209698218051254,0.4883079059022206,0.17590087463556853,0.008817471032761277,0.3738504648208618
Chronos2-COV-XL,72,NEW_BLOCK_RO,1715,0.0003934167683431363,0.0019350575012031313,0.19583199115168556,0.05846061520342055,0.00037900874635568517,0.0003598654926645925,0.01
Chronos2-COV-XL,72,TECH_PARK,1715,0.17840224069443805,0.3370004423692078,0.5202957879613574,0.33717118880858066,0.40137609329446067,-0.0004157627807066632,3.8189165925979616
Chronos2-COV-XL,168,BE_BLOCK_OHT,4019,0.7210092360548013,1.1803471663615368,0.7604834830765161,0.7388152290307959,1.8786290121920877,0.35435708335217747,6.922384128570556
Chronos2-COV-XL,168,BE_BLOCK_RO,4019,0.008131271866230147,0.014428724678245207,0.6155119994737958,0.23123987561164705,0.01094302065190346,0.0042726019992738494,0.10854334115982056
Chronos2-COV-XL,168,CRICKET_GROUND_OHT,4019,0.00897655701457075,0.03197276398335447,0.15967983157719456,0.24932610162223848,0.008621547648668822,0.007745209887056513,0.559208938330412
Chronos2-COV-XL,168,F_BLOCK,4019,0.35536437542380966,0.7609887271540358,0.609481542855018,0.6312344160718043,0.712963423737248,0.19583792978775802,11.390058581829072
Chronos2-COV-XL,168,GJBC_BLOCK_1_A1_BOYS,4019,0.08296471806560532,0.1196671609721679,0.6241406448885898,0.5575378489522742,0.15860413038069174,0.01371311386171696,0.9725380396842958
Chronos2-COV-XL,168,GJBC_BLOCK_1_A2_GIRLS,4019,0.08061016065040967,0.12467054166270197,0.5918279630653905,0.5822354227524426,0.16429957700920625,0.024073598894737168,1.0541896003484725
Chronos2-COV-XL,168,GJBC_BLOCK_1_A3,4019,0.10419252011358633,0.15160050145978982,0.6178284195992012,0.5518794373370798,0.18890768847972134,0.02362093348183066,1.2486255246400833
Chronos2-COV-XL,168,GJBC_BLOCK_1_A4_RO,4019,0.004181133896537318,0.020154967630524222,0.07001785638980113,0.10126566665582781,0.0041602388653894,0.00408588153531596,0.43
Chronos2-COV-XL,168,GJBC_BLOCK_2_A1,4013,0.12025620213788908,0.2128071935798221,0.5770898890336165,0.6017571187867962,0.3998504859207575,0.0014735794523366554,1.2247420406341551
Chronos2-COV-XL,168,GJBC_LAW_BLOCK_3_A4_BOYS,4019,0.6106315607447979,0.9961293710527384,0.7374334141160818,0.6218450473526168,1.2819656631002738,0.1855407795540638,5.339996819496155
Chronos2-COV-XL,168,GJBC_LAW_BLOCK_3__A1,3995,0.4116139094055221,1.5728002305265574,1.6699125146712,1.4294592832619448,0.6534518147684606,0.2638115534330339,18.10039895415306
Chronos2-COV-XL,168,GJBC_LAW_BLOCK_3__A2,4019,0.19222156721105857,0.3709974187086559,0.44976769884392387,0.20215297095275098,0.41123413784523516,-0.06120800293479638,2.8283801078796387
Chronos2-COV-XL,168,GJBC_LAW_BLOCK_3__A3_GIRLS,4019,0.16739867738302325,0.2292390665558337,0.6560015543183622,0.5057375813578607,0.323018163722319,-0.06787401795387267,1.1993489742279053
Chronos2-COV-XL,168,G_BLOCK,4019,0.3677799039083976,0.7823490690655369,0.7289799790110826,0.6852463213433154,1.0174222443393879,-0.07692493904583131,12.585513529777527
Chronos2-COV-XL,168,I&H_BLOCK,4019,0.30632279965942194,1.4577386782529729,0.8127332735655285,1.3957020772506952,0.30510077133615326,0.2943811705038897,19.73445495009422
Chronos2-COV-XL,168,INFORMATION_CENTRE,4019,0.01570617511863379,0.06524239468039919,1.822190158319793,1.0913574984116088,0.015349589450111969,0.014709978750715707,0.5897609760612249
Chronos2-COV-XL,168,IT_BLOCK,4019,0.061775722920516446,0.12905263574965573,1.0592621993964024,0.7997363915544398,0.09161731774073154,0.0322001500247159,1.0787104159593581
Chronos2-COV-XL,168,ME_WORKSHOP_BLOCK,4019,0.025326449258406384,0.045239178535761405,0.15280482121472605,0.0610779777125204,0.03508584224931575,0.010511998353712772,0.5642080371081829
Chronos2-COV-XL,168,MM_BLOCK,4019,0.25122357364197995,0.38687742556711574,0.5678736884633039,0.4976768931022598,1.1247001741726799,-0.053152327474654384,1.8313777446746826
Chronos2-COV-XL,168,MRD_BLOCK,4019,0.8193783822970829,1.3718061818456695,0.6806900768098593,0.47744654609570536,1.4343468524508582,0.4088500919262549,10.543529529571533
Chronos2-COV-XL,168,NBX,3998,0.3084230274683598,0.6426244837110994,0.7281750360880913,0.6315898892988385,0.7322611305652826,0.04164868916404909,15.857347059249879
Chronos2-COV-XL,168,NEW_BLOCK,4019,0.03607447593862899,0.06575426367747812,0.5218098437310802,0.49374188720364376,0.17475491415775066,0.008509325406301612,0.384579062461853
Chronos2-COV-XL,168,NEW_BLOCK_RO,4019,0.0003772402932823611,0.0019268988461418456,0.1878687537489146,0.05823852291394939,0.0003732271709380443,0.00036723429724886,0.01
Chronos2-COV-XL,168,TECH_PARK,4019,0.17361920932419536,0.33072462152257504,0.5063205434080711,0.3307081624329237,0.39104005971634737,-0.0060784189337431144,3.913960728645325
Chronos2-COV,6,BE_BLOCK_OHT,142,0.6490460810023294,1.000541240036065,0.6843173419057601,0.6260049362285288,1.7737323943661973,0.09046014888185852,5.279791679382324
Chronos2-COV,6,BE_BLOCK_RO,142,0.005985072617169837,0.010402759003035889,0.4535822112673272,0.16730142184780136,0.009788732394366197,0.0012713432742256518,0.04059995867311955
Chronos2-COV,6,CRICKET_GROUND_OHT,142,0.013716778302119235,0.05307719294596939,0.2429483759696354,0.4132081776813965,0.013380281690140848,0.01234919378848773,0.5588377504050732
Chronos2-COV,6,F_BLOCK,142,0.28099066823301183,0.6048779645970345,0.481860152257068,0.500963659473552,0.6871126760563381,0.13732083755479732,4.677282152175903
Chronos2-COV,6,GJBC_BLOCK_1_A1_BOYS,142,0.06150949273940543,0.08876827207297763,0.46305168822760223,0.41399818430542473,0.15492957746478872,0.01184843370402363,0.41847179055213923
Chronos2-COV,6,GJBC_BLOCK_1_A2_GIRLS,142,0.05289095938205719,0.07895501056579457,0.38848208115026134,0.36887034214018605,0.15971830985915494,0.010890307090651823,0.43682487487792965
